product_code,description,cost_price,selling_price,markup_percent,vendor_name,category
DS-2TD2628-7/QA_C,Bi-spectrum thermal bullet 7mm thermal + 4MP 4mm optical 30m IR perimeter protection VCA  Fire detection VCA  12VDC/24VAC/POE,6755.46,9795.42,45,Sensor Security,Surveillance
DS-2TD2628-10/QA_C,Heatpro bi-spectrum bullet 10mm thermal lens  8mm optical lens  up to 30m IR  Perimeter protection VCA  Fire detection VCA  12VDC/24VAC/POE,7235.48,10491.45,45,Sensor Security,Surveillance
HM-TD2628-10/G1-T3A,"Hikvision dual-lens Guanlan thermal, 10mm thermal lens, 12mm optical lens, Guanlan AI analytics, 80m hybrid-light, 12VDC/POE",8525.0,12361.25,45,Sensor Security,Surveillance
DS-2TD2138-15/QY_C,Thermal bullet 15mm lens  Perimeter protection VCA  Fire detection VCA  12VDC/24VAC/POE,29079.4,42165.13,45,Sensor Security,Surveillance
HM-TD2638-25/G0/T1Y,"Dual lens thermal bullet, 25mm thermal lens,  12mm optical lens,100m IR,  12VDC/24VAC/POE",46158.33,66929.58,45,Sensor Security,Surveillance
HM-TD2638-35/G0/T1Y,"Dual lens thermal bullet, 35mm thermal lens,  12mm optical lens,100m IR,  12VDC/24VAC/POE",48361.9,70124.76,45,Sensor Security,Surveillance
DS-2TD2637-10/QY,Bi-spectrum thermal bullet 10mm thermal + 4MP 4mm optical 30m IR perimeter protection VCA  Fire detection VCA  12VDC/24VAC/POE,38941.67,56465.42,45,Sensor Security,Surveillance
DS-2TD2637-15/QY,Bi-spectrum thermal bullet 15mm thermal + 4MP 6mm optical 50m IR perimeter protection VCA  Fire detection VCA  12VDC/24VAC/POE,37089.4,53779.63,45,Sensor Security,Surveillance
DS-2TD4137-25/WY,Thermal bi-spectrum PTZ  25mm Thermal lens  2MP 25x optical module  Perimeter protection VCA  Fire detection VCA  Smart tracking  Anti-Corrosion coating 24VAC/36-48VDC/Hi-POE,70285.37,101913.79,45,Sensor Security,Surveillance
HM-TD4137-50/WY,Thermal bi-spectrum PTZ  50mm Thermal lens  2MP 25x optical module  Perimeter protection VCA  Fire detection VCA  Smart tracking  Anti-Corrosion coating 24VAC/36-48VDC/Hi-POE,86765.5,125809.97,45,Sensor Security,Surveillance
POW-302A,7A 24VAC PSU for Hikvision 24VAC-36VAC PTZ models,475.0,688.75,45,Sensor Security,Surveillance
DS-2TD2608-2/QA/FP,Heatpro-Lite fire detection bi-spectrum bullet 2mm thermal lens 6mm optical lens fire detection VCA  **No security analytics**  12VDC/POE,4013.46,5819.52,45,Sensor Security,Surveillance
Solar Caddy-100S-BR,"Generation 2 - Complete Solar Kit - 160W Panel, 20A MPPT Charge Controller SLA/LiPo compatible, Stainless Steel and Powder Coated Cabinet including all brackets and mounting equipment - excludes mounting pole  (Excluding Battery - Supports 1 X LFP-Xtreme 100 or 1 x EPS12100DC GEL )",7934.98,11505.72,45,Sensor Security,Surveillance
SolarCaddy-200S-BR,"Generation 2 - Complete Solar Kit - 2x 160W Panel, 30A MPPT Charge Controller SLA/LiPo compatible, Stainless Steel and Powder Coated Cabinet including all brackets and mounting equipment - excludes mounting pole  (Excluding Battery - Supports 2 X LFP-Xtreme 100 or 1 x LFP-Xtreme 200 )",10178.57,14758.93,45,Sensor Security,Surveillance
DS-7104NI-Q1_C,Eco 4ch NVR  1 SATA  6TB  up to  4MP recording,823.11,1193.51,45,Sensor Security,Surveillance
DS-7104NI-Q1/4P_C,Eco 4ch POE NVR 1 SATA  6TB  up to  4MP recording  4 POE ports,1308.5,1897.33,45,Sensor Security,Surveillance
DS-7108NI-Q1_C,Eco 8ch NVR  1 SATA  10TB  up to  4MP recording,900.26,1305.38,45,Sensor Security,Surveillance
DS-7108NI-Q1/8P_C,Eco 8ch POE NVR 1 SATA  6TB  up to  4MP recording  8 POE ports,1749.29,2536.47,45,Sensor Security,Surveillance
DS-7608NXI-K2,Pro series 8ch NVR  2 SATA  10TB up to  8MP recording  1ch facial recognition/4ch face capture 4/1 alarm IO,1930.04,2798.56,45,Sensor Security,Surveillance
DS-7608NXI-K2/8P,Pro series 8ch POE NVR 2 SATA  10TB up to  8MP recording  8 POE ports  1ch facial recognition/4ch face capture 4/1 alarm IO,3201.83,4642.65,45,Sensor Security,Surveillance
DS-7616NXI-K2,Pro series 16ch NVR  2 SATA  10TB up to  8MP recording  1ch facial recognition/4ch face capture 4/1 alarm IO,2200.83,3191.2,45,Sensor Security,Surveillance
DS-7616NXI-K2/16P,Pro series 16ch POE NVR  2 SATA  10TB up to  8MP recording  1ch facial recognition/4ch face capture 16 POE ports  4/1 alarm IO,4318.92,6262.43,45,Sensor Security,Surveillance
DS-7632NXI-K2,"Hikvision 32ch NVR, 2 SATA up to 16TB, 4/1 alarm IO",5557.86,8058.9,45,Sensor Security,Surveillance
DS-7716NXI-I4/S_C,AcuSense 16ch NVR  4 SATA  10TB  up to 12MP recording   16/8 alarm IO,7150.88,10368.78,45,Sensor Security,Surveillance
DS-7716NXI-I4/16P/S_C,AcuSense 16ch NVR  4 SATA  10TB  up to 12MP recording  POS & IOT overlay  16/8 alarm IO,8758.23,12699.43,45,Sensor Security,Surveillance
DS-7732NXI-I4/S_C,AcuSense 32ch NVR 4 SATA  10TB  up to 12MP recording  POS & IOT overlay  16/8 alarm IO,8134.12,11794.47,45,Sensor Security,Surveillance
DS-7732NXI-I4/16P/S_C,AcuSense32ch  POE NVR 4 SATA  10TB up to 12MP recording  POS & IOT overlay  16/8 alarm IO,10878.3,15773.53,45,Sensor Security,Surveillance
DS-9632NXI-I8/S(C)_C,AcuSense 32ch NVR  8 SATA  10TB  up to 12MP recording  POS & IOT overlay  16/8 alarm IO,17770.81,25767.67,45,Sensor Security,Surveillance
DS-9632NI-M16,Ultra Series 32ch NVR 16 SATA  16TB  POS & IOT overlay  16/8 alarm IO,24319.23,35262.88,45,Sensor Security,Surveillance
iDS-9632NXI-M8/X,DeepinMind Facial Recognition  32ch NVR  8 SATA 16TB  up to 12MP recording  POS & IOT overlay  16/8 alarm IO,35925.0,52091.25,45,Sensor Security,Surveillance
DS-7764NI-M4,Pro series  64ch NVR  4 SATA  16TB  POS & IOT overlay  16/9 alarm IO,14510.85,21040.73,45,Sensor Security,Surveillance
DS-9664NXI-I8/S(C)_C,AcuSense 64ch NVR  8 SATA  10TB  up to 12MP recording  POS & IOT overlay  16/8 alarm IO,22619.15,32797.77,45,Sensor Security,Surveillance
DS-9664NI-M16,Ultra Series 64ch NVR 16 SATA  16TB  POS & IOT overlay  16/8 alarm IO,35638.06,51675.19,45,Sensor Security,Surveillance
iDS-6704NXI-S/T(STD),"Hikvision 4-ch DeepinMind AI NVS, advanced perimeter analytics, 1TB HDD installed",4723.45,6849.0,45,Sensor Security,Surveillance
iDS-6716NXI-M1/AI,"Hikvision 16-ch DeepinMind AI NVS, advanced AI algorithms",17460.71,25318.03,45,Sensor Security,Surveillance
IDS-6732NXI-M1/AI,"Hikvision 32-ch DeepinMind AI NVS, advanced AI algorithms",27156.81,39377.37,45,Sensor Security,Surveillance
DS-7732NXI-I4/VPro,"AcuSeek 32ch NVR, 4-SATA, 4ch facial recognition",16797.62,24356.55,45,Sensor Security,Surveillance
DS-9632NXI-I8/Vpro,"AcuSeek 32ch NVR, 8-SATA, 4ch facial recognition",26289.29,38119.47,45,Sensor Security,Surveillance
DS-1005KI_C,USB PTZ controller,2631.77,3816.07,45,Sensor Security,Surveillance
DS-1200KI_C,"Hikvision IP Keyboard 4-axis joystick NVR, DVR, Decoder support",4746.44,6882.34,45,Sensor Security,Surveillance
DS-1600KI_C,10-Inch Touchscreen android network keyboard  DVR/NVR/PTZ control  Video wall control,14920.89,21635.29,45,Sensor Security,Surveillance
HikCentral-P-VER/HW1D/64,HikCentral 1U server pre-licensed for 64 video channels,96123.05,139378.42,45,Sensor Security,Surveillance
HikCentral-P-VER/HW1D/300,HikCentral 1U server pre-licensed for 300 video channels,176196.57,255485.03,45,Sensor Security,Surveillance
HikCentral-P-VSS-Base/0Ch,HikCentral base license,820.86,1190.25,45,Sensor Security,Surveillance
HikCentral-P-VSS-16Ch/Base/Promo,HikCentral base license - Pre-licensed for 16 video channels,8986.93,13031.05,45,Sensor Security,Surveillance
HikCentral-P-VSS-64Ch/Base/Promo,HikCentral base license - Pre-licensed for 64 video channels,32540.43,47183.62,45,Sensor Security,Surveillance
HikCentral-P-VSS-300Ch/Base/Promo,HikCentral base license - Pre-licensed for 300 video channels,125186.79,181520.85,45,Sensor Security,Surveillance
HikCentral-P-VSS-1Ch,Hikvision 1 camera connection.,567.07,822.25,45,Sensor Security,Surveillance
HikCentral-P-ACS-2Door/Base/Promo,Hikcentral access control base license 2-doors,2364.21,3428.1,45,Sensor Security,Surveillance
HikCentral-P-ACS-16Door/Base/Promo,Hikcentral access control base license 16-doors,2809.86,4074.3,45,Sensor Security,Surveillance
HikCentral-P-ACS-1Door,HikCentral Access control license 1-door,567.07,822.25,45,Sensor Security,Surveillance
HikCentral-P-AlarmPanel-1Unit,Hikcentral 1 alarm panel license,967.79,1403.3,45,Sensor Security,Surveillance
HikCentral-P-OutdoorStation-1Unit,Hikcentral outdoor station license - 1 outdoor station,648.43,940.22,45,Sensor Security,Surveillance
HikCentral-P-IndoorStation-1Unit,Hikcentral indoor station license - 1 indoor station,142.07,206.0,45,Sensor Security,Surveillance
pStor-Video Storage-Base/1Ch,HikCentral pStor video storage with 1 camera license.,706.71,1024.73,45,Sensor Security,Surveillance
pStor-Picture Storage-Base,HikCentral pStor picture storage base package without resource limitation.,2809.86,4074.3,45,Sensor Security,Surveillance
HikCentral-P-MS-Base,"Mobile Surveillance Base package-Including prerequisites for device unit expanding, all fundamental features of mobile surveillance system and 2 device units manageable.
Supported 3 years free SUP, Real-time location on GIS MAP,Vehicles tracking",2817.14,4084.85,45,Sensor Security,Surveillance
HikCentral-P-MS-1 Unit,"Mobile Surveillance Expansion package
Prerequisite Mobile Surveillance Base package.
Supported 1 mobile device unit manageable",1047.93,1519.5,45,Sensor Security,Surveillance
HikCentral-P-ANPR-1Camera,Hikvision ANPR channel license,2254.93,3269.65,45,Sensor Security,Surveillance
HikCentral-P-AcuSeek-4Ch/Module,HikCentral AcuSeek & facial recognition module license,10927.38,15844.7,45,Sensor Security,Surveillance
HikCentral-P-AcuSeek-1Ch/Real-time&Search,HikCentral 1-ch AcuSeek & facial recognition license **Requires AcuSeek module license**,2732.14,3961.6,45,Sensor Security,Surveillance
HikCentral-P-Radar-1Unit,"Hikvision Radar Unit Expansion package - including all functions of Radar module and 1 Radar manageble.Prerequisite:Video Surveillance Base package.Supported:Radar calibration, Set linkage bewteen doom & radar, Receive event & alarm from radar, Show people's trajectories on the map,etc.",1379.43,2000.17,45,Sensor Security,Surveillance
HikCentral-P-SMG-1Unit,Hikvision Walk-through Metal Detector Expansion package; Prerequisite: Security Inspection Module Expansion Package.Supported: 1 walk-though metal detector manageable.,2254.93,3269.65,45,Sensor Security,Surveillance
HikCentral-P-Elevator-Module,"Elevator Control Module Expansion package- including all functions of elevator control module.Prerequisite:Access Control Base package.Supported:Elevator control configuration, Elevator event & alarm receive and search, Elevator operation,etc.",14010.43,20315.12,45,Sensor Security,Surveillance
HIKCENTRAL-SMARTWALL-BASE,HikCentral smart wall base package - which includes all functions of smart wall without resourse limitation.,5438.79,7886.25,45,Sensor Security,Surveillance
HikCentral-P-BI Report-Module,"HikCentral data reporting  system base package, which includes people counting and queue analysis, and all fundamental report features without resource limitation.",14038.36,20355.62,45,Sensor Security,Surveillance
HikCentral-P-Visitor-Module,"Visitor Management Module Expansion package - including all functions of visitor management module.Prerequisite:Access Control Base package.Supported:Visitor registration, Access permission assignation, Visitor log search,etc.",5588.14,8102.8,45,Sensor Security,Surveillance
HikCentral-P-Radar-1Unit,"Hikvision Radar Unit Expansion package - including all functions of Radar module and 1 Radar manageble.Prerequisite:Video Surveillance Base package.Supported:Radar calibration, Set linkage bewteen doom & radar, Receive event & alarm from radar, Show people's trajectories on the map,etc.",1379.43,2000.17,45,Sensor Security,Surveillance
HikCentral-P-DigitalSignage-1ch,Terminal Expansion package Prerequisite:Digital Signage Base packageSupported:1 terminal manageable,848.79,1230.75,45,Sensor Security,Surveillance
SUP-1camera/year upgrade,Hikvision software remote upgrade service for 1 camera per year  when beyond free SUP period (24 months),36.43,52.82,45,Sensor Security,Surveillance
SUP-1 camera/2years upgrade,Software remote upgrade service per camera in 2 years  when beyond free SUP period (36 months),48.57,70.43,45,Sensor Security,Surveillance
SUP-1 camera/3years upgrade,Software remote upgrade service per camera in 3 years  when beyond free SUP period (36 months),66.79,96.85,45,Sensor Security,Surveillance
DS-1260ZJ,Hikvision surface-mount box for 2T bullet range,182.76,265.0,45,Sensor Security,Surveillance
DS-1280ZJ-XS,Hikvision surface-mount box for mini-bullet range,163.55,237.15,45,Sensor Security,Surveillance
DS-1280ZJ-S,Hikvision surface-mount box for bullet range,270.54,392.28,45,Sensor Security,Surveillance
DS-1280ZJ-DM46,Hikvision surface-mount box  Fits DS-2CD21x6 dome cameras,181.73,263.51,45,Sensor Security,Surveillance
DS-1280ZJ-PT6,Junction box for turret camera,370.24,536.85,45,Sensor Security,Surveillance
DS-1275ZJ-SUS,Hikvision bullet pole-mount bracket,409.58,593.89,45,Sensor Security,Surveillance
DS-1473ZJ-155,Hikvision wall-mount bracket  Fits DS-2CD21x6 dome cameras,792.86,1149.65,45,Sensor Security,Surveillance
DS-1602ZJ,Hikvision PTZ bracket  Wallmount  30cm arm,261.14,378.65,45,Sensor Security,Surveillance
DS-1602ZJ-POLE,Hikvision PTZ bracket for DS-2DF8C series PTZ,393.13,570.04,45,Sensor Security,Surveillance
DS-1602ZJ-COR,Hikvision PTZ bracket,382.86,555.15,45,Sensor Security,Surveillance
DS-1603ZJ-P,Platinum colour PTZ wall mount bracket,453.92,658.18,45,Sensor Security,Surveillance
DS-1603ZJ-POLE-P,Platinum colour PTZ pole mount bracket,637.65,924.59,45,Sensor Security,Surveillance
DS-4604ZJ-PA,Hikvision platinum colour wall-mount PTZ bracket for DS-2DF8/2SF8 series PTZ,1358.33,1969.58,45,Sensor Security,Surveillance
DS-1662ZJ,Hikvision PTZ bracket  Pendant mount  50cm drop,319.42,463.16,45,Sensor Security,Surveillance
DS-3E1105P-EI_C,4 port Smart POE switch 60w POE budget  Hikvision topology management  1 10/100 RJ45 uplink,530.75,769.59,45,Sensor Security,Networking
DS-3E1309P-EI_C,8 port Smart POE switch 110w POE budget  Hikvision topology management  1 10/100 RJ45 uplink,992.01,1438.41,45,Sensor Security,Networking
DS-3E1318P-EI_C,16 port Smart POE switch 230w POE budget  Hikvision topology management  2 combo Gigabit/SFP ports,2524.08,3659.92,45,Sensor Security,Networking
DS-3E1326P-EI_C,24 port Smart POE switch 370w POE budget  Hikvision topology management  2 combo Gigabit/SFP ports,3269.21,4740.35,45,Sensor Security,Networking
DS-3E1505P-EI,4 port unmanaged gigabit POE switch 60w POE budget. 1 gigabit RJ45 uplink port,667.45,967.8,45,Sensor Security,Networking
DS-3E1510P-EI(O-STD)V2,Hikvision 8-port smart gigabit POE switch 110w POE budget  Hikvision topology management  2 gigabit RJ45 uplinks,1337.96,1940.04,45,Sensor Security,Networking
DS-3E1510P-SI_C,8 port Smart gigabit POE switch 110w POE budget  Hikvision topology management  2 SFP ports,1764.57,2558.63,45,Sensor Security,Networking
DS-3E1518P-EI,Hikvision 16-port smart gigabit POE switch 230w POE budget  Hikvision topology management 1 combo Gigabit/SFP ports,3164.45,4588.45,45,Sensor Security,Networking
DS-3E1526P-EI(O-STD)V2,Hikvision 24-port smart gigabit POE switch 370w POE budget  Hikvision topology management 1 combo Gigabit/SFP ports,4782.2,6934.19,45,Sensor Security,Networking
DS-3E1526P-SI,24 port Gigabit smart POE switch 370w POE budget  Hikvision topology management  2 SFP ports,4837.71,7014.68,45,Sensor Security,Networking
DS-3E1528P-SI-24P4F(O-STD),"Hikvision 24-port smart gigabit POE switch, 370w POE budget, Hikvision topology management, 4SFP ports",4761.9,6904.75,45,Sensor Security,Networking
DS-3E1552P-SI,Hikvision 48-port smart gigabit POE switch 470w POE budget  Hikvision topology management 2*SFP & 2*RJ45 uplink ports,8181.62,11863.35,45,Sensor Security,Networking
DS-3E0524TF,"Hikvision 24-port unmanaged switch, 12x Gbe ports, 12x Gb SFP ports",3716.68,5389.19,45,Sensor Security,Networking
DS-3E1524-SI-16F8T,"Hikvision 24-port aggregation switch, 8x gigabit RJ45, 16x SFP ports",3715.48,5387.45,45,Sensor Security,Networking
DS-3T1512HP-SI-8P4F,"Industrial smart-managed 12 port gigabit POE switch, 8x Gbe POE ports, 4x Gb SFP ports (Excludes 48V PSU) - DRL-48V240W1EN",2078.57,3013.93,45,Sensor Security,Networking
DS-3T0506HP-E/HS_C,Industrial 4 port gigabit POE switch 60w POE budget 2 SFP ports,1050.9,1523.81,45,Sensor Security,Networking
DS-3T0510HP-E/HS_C,Industrial 8 port gigabit POE switch 110w POE budget  2 SFP ports,1748.21,2534.9,45,Sensor Security,Networking
DRL-48V75W1AZ,75w 48V DIN rail PSU for hardened POE switch.,403.57,585.18,45,Sensor Security,Networking
DRL-48V240W1EN,240w 48V DIN rail PSU for hardened POE switch.,1030.95,1494.88,45,Sensor Security,Networking
SF310M-LC-500M,"Foredge 1.25G SFP module, Multi-mode, LC connector",210.71,305.53,45,Sensor Security,Networking
SF312A-LC-10KM,"Foredge 1.25G SFP module, Single-mode, LC connector",210.71,305.53,45,Sensor Security,Networking
AGM731FEPS_C,Netgear SFP Transceiver. 1000Base-SX GBIC Module LC-Connector. Multi-mode,463.08,671.47,45,Sensor Security,Networking
AGM732FEPS_C,Netgear SFP Transceiver. 1000BASE-LX GBIC Module LC-Connector Single Mode,1017.9,1475.95,45,Sensor Security,Networking
DS-3E0505D-O,"Hikvision 5 port Gigabit switch, plastic casing",162.15,235.12,45,Sensor Security,Networking
DS-3E0508D-O,"Hikvision 8 port Gigabit switch, plastic casing",220.23,319.33,45,Sensor Security,Networking
DS-3E1508-EI(O-STD)V2,"Hikvision 8 port Gigabit switch, metal casing",543.35,787.86,45,Sensor Security,Networking
DS-3E0516-E(B)_C,Hikvision 16 port rackmount gigabit switch,931.45,1350.6,45,Sensor Security,Networking
DS-3E0524-E(B)(O-STD),Hikvision 24 port desktop Gigabit switch,1147.08,1663.27,45,Sensor Security,Networking
DS-3E2728-HI-24T4X,"Hikvision 24-port L2+ switch, 24 GE ports, 4x 10GB SFP uplinks",4160.14,6032.2,45,Sensor Security,Networking
DS-3WF02C-5AC/O,"5Ghz wireless bridge 5Km range 2 Gigabit LAN ports DIP switch device matching, Pasive POE powered",814.81,1181.47,45,Sensor Security,Networking
DS-3WF02-5AC/D(O-STD),"5Ghz wireless bridge pair, 5Km range, 2 Gigabit LAN ports, 48V POE",1352.67,1961.37,45,Sensor Security,Networking
AI806M,"Unmanged 6-Port Fast Ethernet Switch with 4 Port POE, 65W POE output",249.71,362.08,45,Sensor Security,Networking
AI8082M,"Unmanged 10-Port Fast Ethernet Switch with 8 Port PoE, gigabit uplink, 65W POE output",424.51,615.54,45,Sensor Security,Networking
AI8016M,"Unmanged 18-Port Fast Ethernet Switch  with 16 Port AI PoE, 1*R45& 1* Combo uplink, 150W POE output",1123.7,1629.37,45,Sensor Security,Networking
AI8024M,"Unmanged 26-Port Fast Ethernet Switch  with 24 Port AI PoE, 1*R45& 1* Combo uplink, 250W POE output",1498.27,2172.49,45,Sensor Security,Networking
PS2010G,"L2 managed 10 port Gigabit Switch with 8 port AI PoE, 2*SFP uplink, 150W, cloud management",1797.93,2607.0,45,Sensor Security,Networking
PS3016GS,"L2 managed 16 port Gigabit Switch with 16 port AI PoE, 2*SFP uplink, 150W, cloud management",2621.98,3801.87,45,Sensor Security,Networking
AI1016GC,"Web smart POE Switch, 16 port gigabit POE,  2*SFP uplink, 150W POE output, cloud management",2122.55,3077.7,45,Sensor Security,Networking
PS3024GS,"L2 managed 26 port Gigabit Switch with 24 port AI PoE,2*SFP uplink, 250W, cloud management",3371.12,4888.12,45,Sensor Security,Networking
AI1024GC,"Web smart POE Switch, 24 port gigabit POE, 2*SFP uplink, 250W POE oputput, cloud management",2746.83,3982.9,45,Sensor Security,Networking
S5700-48GP-4TFR-700W,"L3 managed 48 port RJ45 POE Switch, with 4*10G SFP+ uplink, 1 console port, POE budget 700W,cloud management",8864.77,12853.92,45,Sensor Security,Networking
IS104GS-2F,"6-port L2 gigabit managed industrial switch, 4xRJ45, 2x SFP, 12-56VDC input",1595.19,2313.03,45,Sensor Security,Networking
IS108GS-2F,"10-port L2 gigabit managed industrial switch, 8xRJ45, 2x SFP, 12-56VDC input",1794.6,2602.17,45,Sensor Security,Networking
SF310M-LC-500M,"Foredge 1.25G SFP module, Multi-mode, LC connector",210.71,305.53,45,Sensor Security,Networking
SF312A-LC-10KM,"Foredge 1.25G SFP module, Single-mode, LC connector",210.71,305.53,45,Sensor Security,Networking
W60HAP,In-Wall WiFi-6 AP,891.47,1292.63,45,Sensor Security,Networking
W618AP,Ceiling mount WiFi-6 AP,1179.89,1710.84,45,Sensor Security,Networking
W668OHAP (OUTDOOR),Outdoor WiFi 6 AP,2412.21,3497.7,45,Sensor Security,Networking
FAC109-POE-MR,Gateway/Router/Controller,1310.99,1900.94,45,Sensor Security,Networking
PSE803,"POE injector, Gigabit port, bt, 30W",307.64,446.08,45,Sensor Security,Networking
PSE803BT,"POE injector, Gigabit port, bt, 75W",503.41,729.94,45,Sensor Security,Networking
CAB-4U1S-SF-GD,"Wallbox CAB-4U1S-SF-GD 4u Swing Frame +  1 Shelf, 10Cage Nuts, Glass Door **PDU sold separate**",1534.29,2224.72,45,Sensor Security,Networking
CAB-6U1S-SF-GD,"Wallbox CAB-6U1S-SF-GD 6u Swing Frame +  1 Shelf, 10Cage Nuts, Glass Door **PDU sold separate**",1809.96,2624.44,45,Sensor Security,Networking
CAB-9U1S-SF-GD,"Wallbox CAB-9U1S-SF-GD 9u Swing Frame +  1 Shelf, 10Cage Nuts, Glass Door **PDU sold separate**",2205.0,3197.25,45,Sensor Security,Networking
CAB-12U1S-SF-GD,"Wallbox CAB-12U1S-SF-GD 12U Swing Frame +  1 Shelf, 10Cage Nuts, Glass Door **PDU sold separate**",2382.07,3454.0,45,Sensor Security,Networking
450FMT,450mm Front Mount Tray,240.88,349.28,45,Sensor Security,Networking
BRUSH,Brush Panel - No Lip,81.37,117.99,45,Sensor Security,Networking
1U-BRPANEL,Brush Panel - With Lip,111.06,161.04,45,Sensor Security,Networking
24PORT-PATCH,24 Port CAT 6 Patch Panel,441.48,640.15,45,Sensor Security,Networking
CFU-10-16A-3M,"10-way plastic PDU, 5x16A, 5X5A, 3m lead",172.62,250.3,45,Sensor Security,Networking
CAB-MPDU-6WAY,"6 Way Aluminium PDU, 6 x 16A Plugs, 2m Power Cable",327.38,474.7,45,Sensor Security,Networking
DS-2CD3046G2H-LI 2.8mm,"Hikvision AcuSense 4MP bullet, 2.8mm lens , 40m IR, 120dB WDR, 12VDC/POE",2362.56,3425.71,45,Sensor Security,3-Line cameras
DS-2CD3046G2H-LI 4mm,"Hikvision AcuSense 4MP bullet, 4mm lens , 40m IR, 120dB WDR, 12VDC/POE",2314.06,3355.39,45,Sensor Security,3-Line cameras
